POINT_X,POINT_Y,fc_pres
10.76662000000,59.88771000000,1
10.06781000000,59.63961000000,1
-9.27646000000,53.07557000000,1
6.75000000000,51.15003000000,1
11.08333000000,52.15003000000,1
7.25000000000,53.75003000000,1
10.25000000000,52.15003000000,1
11.58333000000,48.65003000000,1
9.91667000000,48.45002000000,1
11.08333000000,54.25003000000,1
-1.60492000000,55.42824000000,1
-1.77875000000,52.55228000000,1
-0.19342000000,51.63943000000,1
-1.34948000000,51.65152000000,1
-5.91054000000,54.60510000000,1
-2.50103000000,51.20262000000,1
-2.38806000000,54.70929000000,1
-0.33127000000,51.82133000000,1
8.08333000000,53.15003000000,1
5.53732000000,60.20903000000,1
10.11514000000,62.12498000000,1
10.30691000000,62.19830000000,1
7.25000000000,50.75003000000,1
6.58333000000,51.45003000000,1
11.41667000000,48.45003000000,1
10.41667000000,52.55003000000,1
7.75000000000,48.45003000000,1
5.64187000000,51.97064000000,1
-6.53871000000,53.28910000000,1
-9.26495000000,52.16804000000,1
-6.54540000000,52.20179000000,1
-1.60847000000,55.06877000000,1
-1.60759000000,55.15864000000,1
-3.62079000000,50.47293000000,1
-2.38382000000,54.25990000000,1
-1.77458000000,53.36140000000,1
-3.76166000000,50.47088000000,1
-2.35928000000,51.38300000000,1
-4.61195000000,55.49088000000,1
16.47500000000,58.27950000000,1
11.93565000000,61.91988000000,1
7.08333000000,50.65003000000,1
9.08333000000,48.55003000000,1
12.41667000000,49.35003000000,1
10.08333000000,48.55002000000,1
6.50000000000,49.79000000000,1
7.18711000000,58.13695000000,1
8.58333000000,49.15003000000,1
8.08333000000,50.05003000000,1
19.70000000000,64.30000000000,1
11.41667000000,48.55003000000,1
14.91667000000,50.95003000000,1
11.91667000000,48.05002000000,1
10.91667000000,51.45003000000,1
10.25000000000,54.05003000000,1
10.30487000000,62.19775000000,1
-0.34442000000,51.46179000000,1
-0.74895000000,52.45596000000,1
-0.05283000000,51.54724000000,1
-6.60225000000,52.45828000000,1
-4.32830000000,53.33889000000,1
6.37537000000,52.23642000000,1
12.82890000000,56.66460000000,1
12.25000000000,49.35003000000,1
14.41667000000,52.65003000000,1
-6.92431000000,52.86188000000,1
10.47279000000,59.38335000000,1
10.81758000000,59.85391000000,1
10.39910000000,59.11677000000,1
15.42340000000,59.18640000000,1
17.32680000000,59.99490000000,1
7.80000000000,48.90000000000,1
11.25000000000,48.55002000000,1
-0.47934000000,51.73341000000,1
-6.36094000000,56.97023000000,1
-0.05665000000,51.45737000000,1
-3.34920000000,55.60118000000,1
-3.30483000000,54.25345000000,1
-3.90613000000,50.55855000000,1
-0.35089000000,51.28201000000,1
7.27871000000,44.11700000000,1
8.25000000000,48.95003000000,1
9.83171000000,61.58662000000,1
9.64315000000,58.89722000000,1
8.25000000000,49.45003000000,1
8.08333000000,49.25003000000,1
4.00000000000,47.20000000000,1
10.91667000000,52.15003000000,1
11.08333000000,50.65003000000,1
13.20460000000,55.70370000000,1
10.09638000000,59.01348000000,1
-0.34116000000,51.55168000000,1
0.09131000000,51.54476000000,1
-6.59364000000,52.72781000000,1
-0.63493000000,51.37560000000,1
-6.88736000000,52.82081000000,1
-6.65126000000,53.52405000000,1
-9.34992000000,53.03881000000,1
14.27600000000,55.65500000000,1
7.80877000000,48.54922000000,1
-0.20053000000,51.45967000000,1
-4.32215000000,55.94617000000,1
-1.76561000000,54.97930000000,1
-2.38299000000,54.17002000000,1
-0.59896000000,52.54419000000,1
-0.24249000000,54.06790000000,1
11.91667000000,48.25002000000,1
10.80337000000,62.14096000000,1
10.55609000000,59.21150000000,1
8.91667000000,48.55003000000,1
16.37920000000,56.42490000000,1
10.61817000000,59.91730000000,1
-1.45187000000,55.06817000000,1
-3.23354000000,51.82670000000,1
-3.11993000000,53.08664000000,1
-6.61072000000,52.18873000000,1
-7.76410000000,55.25176000000,1
5.64213000000,52.01558000000,1
-5.75590000000,54.60233000000,1
-0.79040000000,50.92763000000,1
-1.76613000000,54.88943000000,1
-5.95555000000,54.80809000000,1
-8.50000000000,40.20000000000,1
12.08333000000,53.35003000000,1
10.45082000000,59.06670000000,1
13.41667000000,54.05003000000,1
12.68400000000,56.70800000000,1
-0.85855000000,53.89554000000,1
-2.65052000000,51.65152000000,1
-3.36167000000,55.96053000000,1
11.25000000000,48.75002000000,1
12.08333000000,49.35003000000,1
14.28520000000,53.14963000000,1
12.92450000000,55.56950000000,1
10.08333000000,51.55003000000,1
-0.20000000000,51.20000000000,1
-6.49850000000,52.29108000000,1
10.44799000000,59.45117000000,1
-6.59939000000,52.54812000000,1
-0.20756000000,51.27990000000,1
-8.37401000000,53.18490000000,1
0.22231000000,51.27253000000,1
-6.57601000000,53.26685000000,1
10.40309000000,59.10187000000,1
-6.57302000000,53.35668000000,1
16.61450000000,56.49010000000,1
-4.30000000000,55.80000000000,1
10.41667000000,51.95003000000,1
11.43020000000,58.15430000000,1
12.25000000000,51.65003000000,1
11.75000000000,51.05003000000,1
14.08333000000,52.95003000000,1
8.75000000000,47.75002000000,1
-6.54171000000,52.75894000000,1
-4.31679000000,55.85638000000,1
-6.46143000000,52.27676000000,1
-9.76458000000,54.25084000000,1
-0.56043000000,53.71254000000,1
10.64071000000,60.94958000000,1
8.68438000000,61.86231000000,1
10.08333000000,53.95003000000,1
-6.55188000000,53.34317000000,1
-2.64043000000,50.93214000000,1
0.08720000000,51.45490000000,1
-2.64543000000,51.29184000000,1
-0.06425000000,51.27762000000,1
11.08333000000,51.45003000000,1
11.08333000000,50.45003000000,1
-6.71778000000,53.53806000000,1
-5.83984000000,54.64436000000,1
-8.39701000000,53.17160000000,1
-6.56507000000,52.49861000000,1
10.45433000000,59.17216000000,1
10.74140000000,59.89543000000,1
-0.62138000000,51.82509000000,1
6.41667000000,50.95003000000,1
-6.28030000000,53.37551000000,1
-8.11067000000,52.30058000000,1
9.64281000000,60.10178000000,1
-8.07328000000,52.28676000000,1
-5.90129000000,54.78466000000,1
9.58333000000,51.85003000000,1
8.08333000000,48.85002000000,1
14.25000000000,51.65003000000,1
18.39710000000,63.76240000000,1
11.75000000000,48.95003000000,1
-2.07375000000,52.55246000000,1
-6.27636000000,53.26289000000,1
-2.64796000000,51.47169000000,1
-9.24308000000,52.19036000000,1
23.50000000000,46.30000000000,1
6.09772000000,53.18207000000,1
6.89370000000,52.41073000000,1
7.08333000000,51.05003000000,1
8.58333000000,49.55003000000,1
6.13000000000,49.61000000000,1
-9.69554000000,54.23847000000,1
-5.70348000000,50.06533000000,1
-2.07813000000,54.97951000000,1
13.96100000000,62.87180000000,1
13.96390000000,62.87110000000,1
14.40860000000,56.13940000000,1
11.75000000000,48.35002000000,1
-9.30629000000,53.07524000000,1
-4.19249000000,50.64346000000,1
-0.92013000000,51.46850000000,1
0.08311000000,51.36503000000,1
-9.26882000000,53.08886000000,1
-6.27274000000,53.35271000000,1
-3.07146000000,51.10885000000,1
-3.66873000000,51.82133000000,1
-2.78884000000,51.29097000000,1
-0.47328000000,51.91318000000,1
-3.64775000000,55.14814000000,1
-6.78770000000,53.49856000000,1
14.47260000000,63.22690000000,1
9.75000000000,49.85003000000,1
-5.28499000000,50.07794000000,1
-2.93225000000,51.28991000000,1
-1.92925000000,50.66407000000,1
16.05860000000,60.22100000000,1
-6.21010000000,53.25766000000,1
-2.65704000000,52.10109000000,1
-1.60935000000,54.97890000000,1
-9.41510000000,52.99734000000,1
12.58333000000,51.55003000000,1
11.58333000000,49.75003000000,1
15.00000000000,47.80000000000,1
-5.98315000000,54.56596000000,1
11.55440000000,58.30540000000,1
14.25000000000,52.45003000000,1
11.25000000000,51.05003000000,1
9.25000000000,47.75002000000,1
-4.11643000000,52.08392000000,1
-2.93407000000,51.37983000000,1
0.23103000000,51.45225000000,1
-3.76501000000,50.56078000000,1
8.91667000000,51.75003000000,0
10.08333000000,50.95003000000,0
4.70000000000,43.70000000000,0
10.41667000000,49.55002000000,0
10.75000000000,48.85002000000,0
8.91667000000,54.15003000000,0
8.91667000000,54.05003000000,0
8.75000000000,54.65003000000,0
8.91667000000,54.25003000000,0
8.20000000000,55.50000000000,0
8.75000000000,54.75003000000,0
8.41667000000,54.95003000000,0
8.58333000000,54.95003000000,0
8.41667000000,55.05003000000,0
9.91667000000,54.65003000000,0
8.58333000000,52.75003000000,0
8.50000000000,57.00000000000,0
6.60000000000,53.00000000000,0
8.25000000000,51.15003000000,0
10.08333000000,51.05003000000,0
11.08333000000,49.25003000000,0
20.10000000000,49.10000000000,0
5.60000000000,50.80000000000,0
5.20000000000,52.30000000000,0
4.80000000000,52.30000000000,0
16.90000000000,48.70000000000,0
23.80000000000,35.30000000000,0
23.80000000000,35.20000000000,0
23.90000000000,35.30000000000,0
10.75000000000,53.85003000000,0
11.08333000000,49.55003000000,0
-2.30000000000,46.70000000000,0
24.90000000000,60.10000000000,0
4.90000000000,60.30000000000,0
8.75000000000,53.85003000000,0
20.30000000000,69.60000000000,0
16.30000000000,78.80000000000,0
8.75000000000,53.05003000000,0
7.89957000000,54.18346000000,0
8.75000000000,50.85003000000,0
12.90000000000,59.90000000000,0
11.60000000000,56.80000000000,0
1.30000000000,50.10000000000,0
15.60000000000,58.10000000000,0
-6.70000000000,33.50000000000,0
19.90000000000,60.20000000000,0
24.60000000000,60.40000000000,0
7.00000000000,62.70000000000,0
10.00000000000,56.00000000000,0
14.60000000000,48.50000000000,0
14.90000000000,48.40000000000,0
13.60000000000,47.30000000000,0
15.20000000000,48.90000000000,0
13.30000000000,48.00000000000,0
2.00000000000,47.40000000000,0
8.08333000000,53.75003000000,0
-5.50000000000,42.70000000000,0
10.08333000000,50.65003000000,0
10.25000000000,50.65003000000,0
10.08333000000,50.55003000000,0
11.30000000000,43.30000000000,0
11.58333000000,52.05003000000,0
8.58333000000,50.15003000000,0
13.60000000000,46.50000000000,0
8.75000000000,53.15003000000,0
8.75000000000,50.65003000000,0
6.00000000000,43.00000000000,0
7.08333000000,49.35002000000,0
7.25000000000,49.25003000000,0
9.75000000000,52.55003000000,0
4.80000000000,43.70000000000,0
14.25000000000,51.15003000000,0
8.91667000000,53.15003000000,0
9.70000000000,46.40000000000,0
17.90000000000,40.10000000000,0
13.75000000000,51.05003000000,0
9.80000000000,46.50000000000,0
10.00000000000,46.30000000000,0
6.76498000000,52.99652000000,0
6.46270000000,52.81987000000,0
5.78265000000,51.43094000000,0
4.91801000000,51.61044000000,0
5.06237000000,51.61093000000,0
5.20233000000,52.68978000000,0
5.05341000000,52.82426000000,0
4.76997000000,51.87941000000,0
4.76750000000,52.05917000000,0
7.22110000000,53.21509000000,0
4.83145000000,52.77850000000,0
4.98048000000,52.68923000000,0
4.83819000000,52.23928000000,0
5.13505000000,51.52122000000,0
4.91520000000,51.88009000000,0
4.69667000000,51.92395000000,0
4.98214000000,52.50949000000,0
6.53568000000,52.77426000000,0
6.68784000000,52.90751000000,0
4.77425000000,51.56483000000,0
5.05409000000,52.73439000000,0
3.54694000000,51.59690000000,0
4.98255000000,52.46456000000,0
5.57380000000,53.09417000000,0
5.49494000000,51.38662000000,0
6.61353000000,52.90829000000,0
4.84040000000,52.05953000000,0
4.40399000000,52.01175000000,0
5.05306000000,52.86919000000,0
4.97965000000,52.77910000000,0
5.13279000000,51.92570000000,0
5.05813000000,52.19516000000,0
5.57361000000,53.04924000000,0
3.55780000000,51.32736000000,0
4.40498000000,51.96682000000,0
5.20346000000,52.42017000000,0
4.91091000000,52.28454000000,0
4.90752000000,52.59909000000,0
5.20674000000,51.61124000000,0
5.56642000000,51.29664000000,0
4.98296000000,52.41962000000,0
4.76184000000,52.46360000000,0
4.75345000000,53.04771000000,0
4.69320000000,52.14864000000,0
7.28999000000,53.07919000000,0
3.84162000000,51.42137000000,0
5.49505000000,51.43156000000,0
4.98661000000,52.01518000000,0
4.55794000000,51.56350000000,0
5.13048000000,52.33016000000,0
5.64656000000,52.77951000000,0
4.25722000000,52.05538000000,0
5.06075000000,51.83564000000,0
4.55131000000,51.92300000000,0
6.98667000000,52.94882000000,0
5.92644000000,51.43036000000,0
12.25528000000,79.74444000000,0
16.04055000000,78.89500000000,0
20.13417000000,79.25167000000,0
13.61162000000,64.30367000000,0
13.72443000000,64.18814000000,0
12.32366000000,61.30353000000,0
23.75790000000,69.20828000000,0
18.32850000000,69.73627000000,0
20.76132000000,80.71375000000,0
9.27758000000,61.89848000000,0
17.53923000000,69.19796000000,0
18.93336000000,69.82790000000,0
25.92462000000,69.69250000000,0
11.23759000000,60.42149000000,0
6.56672000000,58.10966000000,0
29.95440000000,70.52464000000,0
10.78996000000,64.50634000000,0
9.65973000000,62.33243000000,0
15.10397000000,68.98603000000,0
10.69184000000,64.46456000000,0
19.74804000000,68.73082000000,0
9.59947000000,62.43497000000,0
20.19298000000,69.93128000000,0
18.62149000000,69.51262000000,0
19.03541000000,69.63339000000,0
19.33232000000,69.66985000000,0
28.77979000000,70.82130000000,0
17.41668000000,69.36551000000,0
19.66379000000,68.97926000000,0
12.04756000000,61.24910000000,0
6.15030000000,61.84977000000,0
18.79182000000,69.84351000000,0
16.16920000000,68.89022000000,0
18.97319000000,69.69212000000,0
5.54331000000,61.57532000000,0
12.27791000000,61.34013000000,0
20.68912000000,69.85794000000,0
5.31204000000,61.62351000000,0
24.80035000000,71.07799000000,0
12.02084000000,61.27177000000,0
8.73053000000,61.00520000000,0
23.57398000000,69.19369000000,0
19.74194000000,68.92150000000,0
22.49485000000,69.27288000000,0
16.61986000000,69.16150000000,0
31.03521000000,70.33103000000,0
7.78683000000,62.57386000000,0
19.43296000000,68.75009000000,0
12.35387000000,61.31712000000,0
18.94310000000,69.25107000000,0
18.54642000000,69.58932000000,0
8.78271000000,61.11592000000,0
24.77686000000,71.09541000000,0
21.27646000000,69.56926000000,0
11.02370000000,64.43009000000,0
18.98340000000,69.69320000000,0
8.49786000000,61.16314000000,0
18.54094000000,68.80601000000,0
8.18397000000,62.55307000000,0
10.85259000000,64.36555000000,0
28.66603000000,70.78792000000,0
11.40984000000,63.84645000000,0
19.24241000000,68.84127000000,0
4.91995000000,60.49484000000,0
11.43511000000,64.42704000000,0
29.83098000000,70.09422000000,0
9.55219000000,60.82644000000,0
19.43468000000,68.85540000000,0
8.84361000000,60.86516000000,0
9.46021000000,59.58698000000,0
28.04738000000,70.27687000000,0
8.81120000000,60.87825000000,0
17.34675000000,69.21074000000,0
9.02229000000,59.72708000000,0
29.22903000000,70.78973000000,0
19.87800000000,68.93110000000,0
18.47206000000,69.59589000000,0
8.03805000000,59.69118000000,0
6.51745000000,61.65359000000,0
11.39930000000,59.12080000000,0
6.08142000000,61.52764000000,0
13.15967000000,65.54572000000,0
28.83186000000,69.11919000000,0
9.31520000000,62.72002000000,0
12.06805000000,59.92037000000,0
15.81022000000,66.74860000000,0
19.57286000000,68.85154000000,0
8.67771000000,58.37545000000,0
9.55718000000,62.34811000000,0
9.64506000000,62.32077000000,0
8.04902000000,61.64015000000,0
6.33604000000,58.92235000000,0
9.61054000000,62.30337000000,0
9.30522000000,62.73577000000,0
23.19502000000,70.49680000000,0
16.08375000000,69.25913000000,0
9.66978000000,62.35662000000,0
20.82419000000,78.07973000000,0
5.12738000000,59.60668000000,0
9.30151000000,62.14209000000,0
15.46825000000,68.75425000000,0
15.44394000000,66.83713000000,0
29.24012000000,69.16773000000,0
15.41153000000,66.82149000000,0
9.27717000000,62.74156000000,0
23.73694000000,70.64537000000,0
15.60330000000,78.21318000000,0
6.31542000000,58.84297000000,0
8.10283000000,63.29926000000,0
22.83381000000,77.32361000000,0
8.78323000000,59.44048000000,0
8.92039000000,61.17491000000,0
16.65161000000,78.67078000000,0
8.43198000000,62.93653000000,0
16.65194000000,68.56698000000,0
8.48511000000,62.91711000000,0
16.06307000000,68.88074000000,0
8.17128000000,62.49410000000,0
18.60510000000,69.11895000000,0
5.88112000000,59.56437000000,0
6.10862000000,61.91446000000,0
21.45805000000,77.50083000000,0
16.05000000000,79.32194000000,0
15.60000000000,78.28000000000,0
13.82674000000,64.14692000000,0
13.62048000000,64.36188000000,0
8.47319000000,62.98044000000,0
9.61005000000,62.27522000000,0
8.71926000000,61.01626000000,0
9.80621000000,62.64561000000,0
18.16884000000,69.63102000000,0
19.14552000000,69.60715000000,0
6.87336000000,62.83539000000,0
19.07069000000,69.61654000000,0
25.46823000000,70.31071000000,0
23.25484000000,80.33602000000,0
27.84602000000,70.44342000000,0
4.86693000000,61.76455000000,0
9.62561000000,62.32070000000,0
23.04302000000,69.01229000000,0
18.95510000000,69.69068000000,0
7.11800000000,62.44877000000,0
9.21528000000,62.00558000000,0
17.32902000000,69.21499000000,0
19.41981000000,68.75775000000,0
11.15356000000,64.40823000000,0
29.80632000000,70.54832000000,0
6.14021000000,61.84695000000,0
17.11909000000,69.44715000000,0
21.52941000000,69.45729000000,0
7.19695000000,62.89513000000,0
19.10062000000,69.59341000000,0
8.67116000000,59.84750000000,0
19.41625000000,69.69789000000,0
18.93499000000,69.66121000000,0
30.68990000000,70.41317000000,0
18.90373000000,69.65571000000,0
8.85025000000,59.77479000000,0
4.79411000000,60.66342000000,0
29.12782000000,69.18668000000,0
5.75129000000,58.53637000000,0
8.97954000000,59.21837000000,0
9.30563000000,62.31499000000,0
29.17759000000,69.14997000000,0
7.71035000000,60.60907000000,0
28.96854000000,69.14951000000,0
4.88725000000,59.31257000000,0
28.94936000000,69.12175000000,0
4.95173000000,60.57792000000,0
15.59018000000,66.74826000000,0
14.29864000000,66.41170000000,0
20.84604000000,77.53872000000,0
25.30900000000,70.18648000000,0
15.63782000000,78.21417000000,0
8.04225000000,59.70438000000,0
22.88150000000,78.05758000000,0
11.06617000000,59.23118000000,0
18.16389000000,77.50389000000,0
19.04555000000,69.62609000000,0
7.38174000000,63.02386000000,0
29.09658000000,70.86037000000,0
30.72561000000,70.46600000000,0
6.36994000000,61.88999000000,0
19.94840000000,69.77042000000,0
19.69384000000,68.97027000000,0
28.43374000000,70.49342000000,0
18.33829000000,69.73565000000,0
8.57093000000,61.14938000000,0
28.81192000000,70.50311000000,0
29.99645000000,70.53607000000,0
19.44439000000,68.74428000000,0
19.44503000000,68.84100000000,0
5.66351000000,58.80228000000,0
6.32335000000,61.86672000000,0
6.02740000000,61.88798000000,0
7.66946000000,60.60780000000,0
7.50542000000,60.55398000000,0
16.52830000000,68.67433000000,0
7.68446000000,60.60903000000,0
6.45548000000,60.91152000000,0
19.86287000000,68.92254000000,0
23.26867000000,69.93366000000,0
7.62132000000,60.62437000000,0
5.52917000000,58.74686000000,0
9.24189000000,61.85035000000,0
22.84431000000,78.25042000000,0
28.20558000000,71.08203000000,0
18.50133000000,69.67458000000,0
8.17581000000,62.47997000000,0
11.09868000000,61.56593000000,0
16.00555000000,78.12944000000,0
14.21667000000,78.04305000000,0
14.20806000000,78.07667000000,0
11.63083000000,79.84388000000,0
9.73190000000,60.63056000000,0
28.74832000000,70.82995000000,0
19.09103000000,69.66734000000,0
9.28373000000,62.32023000000,0
18.33095000000,68.86374000000,0
8.75852000000,59.79974000000,0
7.10507000000,62.44199000000,0
26.22920000000,69.81282000000,0
19.12869000000,69.59798000000,0
6.89723000000,62.84359000000,0
15.98514000000,68.93660000000,0
12.39808000000,65.83594000000,0
19.54794000000,68.83786000000,0
9.01651000000,58.57155000000,0
8.98252000000,58.56194000000,0
8.74880000000,61.04189000000,0
6.51732000000,61.54308000000,0
8.75983000000,61.04712000000,0
8.84242000000,60.98526000000,0
28.94722000000,69.15422000000,0
29.00525000000,69.08059000000,0
4.98658000000,60.80684000000,0
24.75401000000,71.09780000000,0
29.01571000000,69.16266000000,0
7.90604000000,60.50853000000,0
16.00277000000,78.17473000000,0
29.86253000000,70.50583000000,0
8.70686000000,62.96667000000,0
9.15431000000,62.05562000000,0
5.59470000000,62.40393000000,0
10.97351000000,60.56998000000,0
9.03633000000,60.64194000000,0
12.25055000000,59.94483000000,0
8.78863000000,61.12005000000,0
9.26868000000,62.32009000000,0
8.74615000000,61.09852000000,0
19.00505000000,69.60371000000,0
19.51115000000,68.82949000000,0
7.47724000000,61.10289000000,0
8.41712000000,59.60923000000,0
28.96800000000,69.16202000000,0
7.83874000000,61.51900000000,0
15.12232000000,69.01849000000,0
15.65424000000,78.21698000000,0
8.52629000000,61.15597000000,0
18.99900000000,69.58533000000,0
8.59741000000,62.99191000000,0
15.98539000000,67.99749000000,0
7.65952000000,62.43374000000,0
18.90783000000,69.63715000000,0
20.16935000000,68.97675000000,0
10.26423000000,63.32360000000,0
20.31777000000,69.37889000000,0
8.00143000000,58.14086000000,0
8.65996000000,59.84771000000,0
7.76595000000,61.86140000000,0
8.02540000000,59.76792000000,0
18.43026000000,68.83362000000,0
29.06125000000,69.32556000000,0
29.09583000000,69.18671000000,0
23.12003000000,78.05894000000,0
14.58239000000,67.29052000000,0
8.68416000000,62.99745000000,0
7.25198000000,60.88186000000,0
16.56027000000,76.57944000000,0
6.01110000000,58.43734000000,0
8.68208000000,59.85465000000,0
8.64931000000,59.85461000000,0
30.04014000000,69.45371000000,0
8.79756000000,59.92660000000,0
15.68535000000,78.22090000000,0
24.91089000000,70.18327000000,0
29.00871000000,70.87259000000,0
8.70336000000,58.39636000000,0
20.47860000000,80.62877000000,0
12.03844000000,61.21691000000,0
6.08129000000,61.84670000000,0
8.90769000000,58.47772000000,0
8.70896000000,58.50118000000,0
5.87207000000,58.43492000000,0
15.33140000000,78.23539000000,0
8.58799000000,62.98968000000,0
24.09862000000,70.26857000000,0
14.73967000000,67.38811000000,0
8.88361000000,58.45685000000,0
18.58142000000,69.51677000000,0
